date,vtec_n,vtec_mean,vtec_median,vtec_std,vtec_min,vtec_max,f107_obs,kp_mean,kp_max,ap,dst_mean,dst_min
2018-03-24,24,11.08,9.329,5.629,4.975,21.627,67.6,2.0,2.667,8.0,-14.9,-24.0
2018-03-25,24,10.515,9.618,4.659,5.027,18.127,68.3,3.042,4.0,16.0,-17.9,-27.0
2018-03-26,24,11.314,9.757,5.876,4.748,21.907,67.8,2.375,3.0,10.0,-19.7,-25.0
2018-03-27,24,10.186,9.622,4.503,4.889,18.23,68.3,1.792,3.0,8.0,-14.7,-23.0
2018-03-28,24,9.875,9.238,4.113,4.918,18.37,68.6,0.333,0.667,2.0,-10.6,-19.0
2018-03-29,24,10.616,10.226,4.384,5.41,18.814,69.0,0.833,1.667,3.0,1.3,-11.0
2018-03-30,24,11.063,11.483,4.402,5.502,18.509,68.8,1.083,2.333,4.0,2.5,-11.0
2018-03-31,24,10.77,10.86,4.663,5.633,20.838,69.0,1.417,2.667,6.0,0.8,-6.0
2018-04-01,24,11.109,9.494,5.803,4.565,19.853,69.0,1.125,1.333,4.0,1.0,-8.0
2018-04-02,24,12.34,8.827,8.302,3.717,26.553,68.4,1.167,1.667,4.0,-0.8,-6.0
2018-04-03,24,11.377,9.538,5.316,5.602,19.009,67.8,0.583,2.0,2.0,-2.6,-14.0
2018-04-04,24,12.767,10.044,7.371,5.47,25.922,68.5,1.042,1.667,4.0,6.4,-3.0
2018-04-05,24,12.054,10.862,5.593,5.802,23.264,66.4,1.833,3.0,8.0,4.6,-3.0
2018-04-06,24,11.698,11.586,4.733,6.191,19.824,67.3,0.792,1.667,3.0,-1.3,-11.0
2018-04-07,24,11.976,9.42,7.192,5.32,26.122,66.8,0.917,2.0,4.0,8.0,1.0
2018-04-08,24,10.905,9.965,5.108,4.669,19.163,67.9,1.167,2.333,5.0,5.1,-2.0
2018-04-09,24,13.456,10.548,7.223,5.769,26.049,68.7,2.208,4.333,11.0,-3.7,-17.0
2018-04-10,24,12.4,11.411,6.629,5.227,25.869,68.5,3.125,4.0,17.0,-22.0,-33.0
2018-04-11,24,9.489,9.219,3.775,4.726,15.492,68.3,2.167,4.333,12.0,-18.4,-29.0
2018-04-12,24,11.05,9.547,5.712,5.143,20.618,70.0,2.0,3.0,8.0,-10.1,-17.0
2018-04-13,24,10.415,9.466,4.662,4.627,17.852,69.7,1.917,3.667,8.0,-11.6,-28.0
2018-04-14,24,11.796,9.011,6.878,4.981,23.789,69.5,1.333,2.0,5.0,-9.7,-19.0
2018-04-15,24,10.272,9.405,5.456,4.208,19.391,70.6,1.292,2.333,5.0,-8.4,-14.0
2018-04-16,24,10.427,9.311,5.352,4.454,19.372,69.2,0.458,1.0,2.0,-6.0,-15.0
2018-04-17,24,10.424,8.77,5.691,4.382,21.755,69.3,0.584,1.0,3.0,0.0,-7.0
2018-04-18,24,10.922,10.431,5.198,4.443,19.232,70.8,1.292,2.0,5.0,-1.7,-13.0
2018-04-19,24,11.782,9.578,6.825,5.336,24.339,70.8,0.333,1.0,2.0,2.2,-9.0
2018-04-20,24,16.438,15.679,10.032,4.669,30.458,73.0,4.625,6.0,43.0,-34.7,-78.0
2018-04-21,24,13.401,10.661,7.78,5.636,27.425,76.8,2.542,3.333,12.0,-30.5,-40.0
2018-04-22,24,12.194,10.004,6.469,5.447,23.345,75.7,1.208,1.667,5.0,-21.0,-27.0
2018-04-23,24,11.914,10.562,5.817,5.423,23.039,73.9,1.417,3.0,6.0,-20.5,-26.0
2018-04-24,24,11.483,10.312,6.069,4.616,23.161,72.9,0.958,2.0,4.0,-13.8,-25.0
2018-04-25,24,10.999,10.347,5.001,5.185,19.744,70.8,0.917,2.0,4.0,-14.9,-23.0
2018-04-26,24,11.357,10.961,5.337,4.821,19.822,69.4,0.917,1.667,4.0,-4.5,-21.0
2018-04-27,24,11.448,9.838,5.688,4.7,20.607,68.7,1.208,2.667,5.0,0.6,-8.0
2018-04-28,24,11.822,11.067,5.949,4.614,21.156,70.2,0.708,1.667,3.0,-0.5,-5.0
2018-04-29,24,11.659,11.835,5.531,4.743,20.434,71.1,0.708,1.333,3.0,-0.0,-6.0
2018-04-30,24,12.481,11.3,6.735,4.6,24.452,70.2,1.25,2.333,5.0,-0.6,-10.0
2018-05-01,24,12.118,10.468,5.805,5.35,22.403,68.4,0.416,1.0,2.0,-1.1,-10.0
2018-05-02,24,12.412,11.827,5.44,4.787,21.054,67.1,0.958,2.0,4.0,-3.2,-11.0
2018-05-03,24,11.872,10.323,5.745,5.134,21.075,66.5,0.625,1.333,3.0,-1.1,-6.0
2018-05-04,24,12.004,11.308,6.037,4.107,21.487,67.8,0.875,1.333,4.0,1.5,-5.0
2018-05-05,24,15.097,12.7,9.09,5.182,30.837,67.6,2.875,5.667,23.0,-5.3,-41.0
2018-05-06,24,12.132,9.553,5.377,6.575,22.231,67.2,3.708,5.667,26.0,-33.9,-55.0
2018-05-07,24,12.907,11.113,6.934,5.054,25.13,69.6,3.042,4.0,16.0,-26.8,-42.0
2018-05-08,24,12.746,12.21,6.621,4.725,23.916,69.6,2.834,3.667,14.0,-21.5,-37.0
2018-05-09,24,12.188,10.975,6.344,4.517,22.876,69.6,2.792,4.0,14.0,-21.2,-32.0
2018-05-10,24,12.712,11.201,6.231,4.558,23.184,69.6,2.417,3.333,11.0,-28.4,-33.0
2018-05-11,24,13.484,13.966,5.276,5.786,22.555,70.3,2.833,3.667,14.0,-27.4,-40.0
2018-05-12,24,10.998,10.047,4.309,4.625,19.385,69.8,1.75,3.667,8.0,-19.3,-29.0
2018-05-13,24,13.938,11.452,8.263,4.668,28.734,70.9,1.917,2.333,7.0,-12.0,-21.0
2018-05-14,24,12.181,10.651,5.712,4.698,21.021,70.3,0.958,2.0,4.0,-12.2,-17.0
2018-05-15,24,12.753,11.251,5.536,5.633,23.074,70.3,0.625,1.333,3.0,-9.8,-18.0
2018-05-16,24,12.337,11.407,4.92,5.818,19.918,69.9,0.667,1.333,3.0,-1.1,-9.0
2018-05-17,24,14.355,12.248,6.646,6.646,28.225,69.0,2.292,3.0,10.0,-12.5,-33.0
2018-05-18,24,11.153,9.887,3.998,5.292,17.915,69.4,1.042,1.667,4.0,-14.3,-20.0
2018-05-19,24,11.914,11.33,5.484,4.387,20.826,70.3,0.417,1.0,2.0,-7.5,-11.0
2018-05-20,24,12.621,9.926,6.418,4.961,23.855,68.8,0.5,1.0,2.0,-6.2,-9.0
2018-05-21,24,11.816,10.635,5.831,4.294,20.112,69.6,0.375,1.0,2.0,-4.5,-8.0
2018-05-22,24,12.223,12.015,5.421,4.668,20.969,70.8,1.167,2.0,4.0,4.8,-5.0
2018-05-23,24,13.556,14.892,5.797,5.507,22.873,73.1,1.875,3.333,8.0,-4.9,-15.0
2018-05-24,24,12.382,10.739,5.666,5.354,21.755,73.7,0.667,1.333,3.0,-3.8,-9.0
2018-05-25,24,12.632,11.342,6.358,4.615,22.488,75.7,0.583,1.333,3.0,-2.6,-4.0
2018-05-26,24,12.621,12.178,5.743,4.795,22.533,72.9,0.583,1.333,3.0,5.2,-2.0
2018-05-27,24,13.412,12.644,5.551,6.005,22.21,74.6,0.792,1.333,3.0,5.1,-4.0
2018-05-28,24,13.425,12.637,6.327,5.323,24.849,76.9,0.917,1.667,4.0,7.1,3.0
2018-05-29,24,12.862,12.252,5.318,5.677,20.981,74.9,0.792,1.667,3.0,4.7,-7.0
2018-05-30,24,12.658,13.987,4.992,4.754,19.053,75.3,0.833,1.667,4.0,4.6,-2.0
2018-05-31,24,12.669,12.314,5.467,4.852,20.492,76.8,2.167,4.333,12.0,8.3,-12.0
2018-06-01,24,14.727,14.375,6.838,6.445,27.023,74.8,3.583,4.667,23.0,-24.5,-45.0
2018-06-02,24,13.491,12.948,5.446,5.534,21.937,74.4,3.0,4.0,16.0,-21.0,-34.0
2018-06-03,24,12.84,12.128,4.834,5.858,20.73,73.6,2.0,2.667,8.0,-17.5,-25.0
2018-06-04,24,12.656,11.707,5.261,5.539,20.985,70.5,1.083,1.333,4.0,-13.8,-22.0
2018-06-05,24,12.752,12.669,4.423,5.993,20.038,71.3,1.334,1.667,5.0,-5.5,-15.0
2018-06-06,24,13.509,14.069,4.483,6.537,20.254,71.1,1.375,3.667,6.0,-7.9,-23.0
2018-06-07,24,13.187,13.033,4.394,7.175,20.855,69.3,1.208,2.667,5.0,-11.6,-22.0
2018-06-08,24,12.458,12.554,4.545,5.659,18.66,68.2,0.917,2.0,4.0,-4.5,-16.0
2018-06-09,24,11.982,12.313,3.94,6.487,19.002,66.8,0.75,1.333,3.0,-0.6,-9.0
2018-06-10,24,11.864,12.044,4.618,5.391,18.488,70.2,0.458,1.0,2.0,-1.0,-4.0
2018-06-11,24,12.301,12.243,4.846,5.494,21.524,69.9,0.708,1.333,3.0,-1.3,-6.0
2018-06-12,24,12.044,12.092,4.96,5.026,19.748,70.3,0.75,1.667,3.0,0.8,-5.0
2018-06-13,24,12.812,15.172,4.502,5.493,19.091,70.8,0.875,2.0,4.0,4.7,-4.0
2018-06-14,24,12.521,13.667,4.956,5.18,21.7,72.4,1.125,1.333,4.0,0.0,-6.0
2018-06-15,24,11.424,11.572,4.543,5.14,18.508,70.6,0.583,1.0,3.0,4.1,0.0
2018-06-16,24,11.144,11.742,4.983,4.3,18.36,70.5,0.333,0.667,2.0,3.5,0.0
2018-06-17,24,12.489,13.024,5.696,4.261,20.478,72.3,0.917,1.667,4.0,9.7,4.0
2018-06-18,24,13.246,12.682,5.06,5.439,22.166,73.7,3.0,4.0,16.0,-12.5,-35.0
2018-06-19,24,15.059,15.204,5.494,6.932,23.857,76.6,1.333,2.333,5.0,-12.0,-17.0
2018-06-20,24,14.26,14.043,5.539,6.812,23.577,82.1,1.208,2.333,5.0,-7.7,-12.0
2018-06-21,24,12.853,14.067,5.113,4.878,19.791,81.5,0.583,1.0,3.0,-3.8,-9.0
2018-06-22,24,12.873,13.902,4.404,6.242,20.003,80.3,0.75,1.333,3.0,0.5,-4.0
2018-06-23,24,14.287,14.456,5.694,5.994,24.594,77.1,3.167,4.0,18.0,-12.9,-27.0
2018-06-24,24,15.742,14.832,5.377,7.399,24.559,74.5,1.667,2.667,6.0,-21.2,-26.0
2018-06-25,24,15.337,15.371,5.736,6.779,23.901,72.8,2.084,5.0,12.0,-17.8,-42.0
2018-06-26,24,12.259,12.551,3.704,5.394,17.713,71.1,3.334,4.667,20.0,-31.2,-47.0
2018-06-27,24,12.273,12.244,4.338,5.38,19.373,70.0,1.666,2.667,6.0,-18.3,-23.0
2018-06-28,24,12.692,13.246,4.978,4.636,20.348,69.5,1.208,1.667,5.0,-13.0,-21.0
2018-06-29,24,12.811,13.201,5.376,4.727,20.177,68.6,0.708,1.333,3.0,-12.1,-16.0
2018-06-30,24,11.53,11.773,4.619,4.593,17.525,68.8,0.792,1.0,3.0,-7.9,-11.0
2018-07-01,24,10.673,9.932,3.9,4.666,15.763,68.1,0.333,0.667,2.0,-3.6,-8.0
2018-07-02,24,10.597,9.665,5.334,3.5,19.628,66.6,0.375,1.0,2.0,-1.3,-5.0
2018-07-03,24,10.422,10.266,3.815,4.488,16.026,68.2,0.625,1.667,2.0,6.8,-1.0
2018-07-04,24,11.234,11.773,4.47,3.994,17.219,67.9,0.875,1.333,4.0,5.3,-2.0
2018-07-05,24,12.879,12.128,6.003,4.811,22.893,68.1,2.75,4.667,17.0,-2.0,-26.0
2018-07-06,24,10.48,10.521,2.782,5.083,14.698,70.5,1.667,3.667,7.0,-3.5,-14.0
2018-07-07,24,10.977,11.118,4.709,4.154,18.202,72.0,1.292,2.0,5.0,-5.9,-14.0
2018-07-08,24,11.687,11.835,6.002,3.606,21.422,71.6,0.833,1.333,4.0,-4.3,-8.0
2018-07-09,24,11.014,11.223,4.134,5.283,17.137,72.9,0.333,0.667,2.0,-3.5,-6.0
2018-07-10,24,12.676,13.108,5.589,4.494,21.186,72.1,1.625,2.333,6.0,2.7,-4.0
2018-07-11,24,14.06,13.817,5.924,5.634,22.173,73.3,1.875,2.667,7.0,5.3,-5.0
2018-07-12,24,12.061,13.148,4.164,5.42,18.055,72.1,1.708,2.667,7.0,1.0,-7.0
2018-07-13,24,12.053,12.579,4.107,5.387,17.626,72.5,1.292,2.667,5.0,-4.1,-9.0
2018-07-14,24,12.525,12.494,4.904,5.207,20.595,72.3,0.875,1.667,4.0,-2.8,-11.0
2018-07-15,24,12.406,13.419,5.167,4.448,18.98,71.7,0.583,1.333,3.0,-6.9,-10.0
2018-07-16,24,12.584,12.284,5.009,5.314,20.141,71.9,1.834,2.667,7.0,-5.0,-18.0
2018-07-17,24,12.148,12.797,4.003,5.103,18.278,71.2,1.458,3.0,7.0,-8.8,-24.0
2018-07-18,24,11.399,11.567,4.295,5.203,17.737,71.2,0.625,1.0,3.0,-4.0,-14.0
2018-07-19,24,11.615,10.732,5.686,4.061,20.547,70.5,0.792,1.0,3.0,-1.5,-7.0
2018-07-20,24,12.532,12.175,5.642,4.626,21.701,70.5,1.542,2.0,6.0,-1.0,-6.0
2018-07-21,24,12.256,12.158,5.047,5.391,20.726,70.0,2.334,3.333,10.0,-5.7,-15.0
2018-07-22,24,10.737,12.582,3.955,5.009,15.647,68.2,1.125,1.333,4.0,-9.5,-14.0
2018-07-23,24,10.414,11.202,4.13,4.362,16.483,67.0,0.667,1.0,3.0,-5.5,-14.0
2018-07-24,24,12.244,12.158,5.996,3.687,20.733,66.9,3.125,4.0,17.0,-3.5,-21.0
2018-07-25,24,10.943,10.234,3.579,5.376,17.538,65.8,1.792,3.333,8.0,-11.2,-19.0
2018-07-26,24,11.314,10.331,5.384,3.959,20.037,66.2,0.75,1.333,3.0,-6.4,-14.0
2018-07-27,24,10.113,11.496,3.712,4.3,15.321,66.6,0.625,1.667,3.0,1.3,-8.0
2018-07-28,24,12.283,12.892,6.027,3.907,19.976,67.9,1.167,2.0,4.0,-3.4,-8.0
2018-07-29,24,10.72,11.53,4.435,3.941,17.375,68.0,0.958,1.333,4.0,-9.1,-16.0
2018-07-30,24,10.483,10.262,4.797,3.907,18.877,68.3,1.0,2.0,4.0,-0.2,-10.0
2018-07-31,24,9.62,9.819,4.162,3.708,15.767,68.9,1.042,2.333,4.0,3.6,-9.0
2018-08-01,24,10.364,11.582,4.811,3.473,18.719,70.2,1.375,2.333,5.0,6.7,1.0
2018-08-02,24,10.789,11.357,4.65,4.189,18.973,69.9,1.167,2.667,5.0,6.8,2.0
2018-08-03,24,11.747,11.496,5.897,4.239,20.381,70.2,1.292,2.667,5.0,4.6,-1.0
2018-08-04,24,10.479,11.062,4.178,4.085,16.738,70.4,1.083,2.0,4.0,-1.8,-11.0
2018-08-05,24,11.023,11.85,5.113,3.973,17.983,69.2,0.958,2.0,4.0,0.0,-9.0
2018-08-06,24,10.396,11.396,3.735,4.668,14.919,69.1,0.584,1.0,3.0,3.0,-5.0
2018-08-07,24,10.89,11.141,5.1,4.112,19.612,69.5,2.208,3.0,9.0,8.0,0.0
2018-08-08,24,10.723,10.875,4.876,4.324,18.768,69.6,1.125,1.667,4.0,-1.5,-7.0
2018-08-09,24,10.269,10.78,5.105,3.347,18.484,70.3,0.875,1.333,4.0,-4.5,-12.0
2018-08-10,24,10.406,11.061,4.001,3.976,17.309,69.5,0.792,1.333,3.0,3.8,-1.0
2018-08-11,24,11.609,13.259,4.642,5.076,19.499,67.4,2.167,3.667,10.0,0.1,-17.0
2018-08-12,24,9.981,11.658,3.907,3.208,15.27,68.1,1.292,2.0,5.0,-1.7,-10.0
2018-08-13,24,10.637,12.1,4.321,4.489,15.843,67.8,0.833,1.333,4.0,-6.5,-14.0
2018-08-14,24,9.678,9.913,4.237,4.241,17.443,68.7,0.75,1.333,3.0,5.8,-3.0
2018-08-15,24,12.825,12.429,6.773,4.358,25.555,68.8,2.583,4.0,13.0,-11.0,-32.0
2018-08-16,24,10.64,10.205,4.558,3.987,19.06,68.3,2.292,3.667,10.0,-20.7,-35.0
2018-08-17,24,10.386,11.243,3.939,4.283,16.547,67.3,2.416,4.0,12.0,-23.7,-38.0
2018-08-18,24,10.094,10.91,4.362,3.729,15.573,67.2,2.167,3.333,9.0,-17.6,-26.0
2018-08-19,24,9.371,10.293,4.128,3.706,14.782,66.8,1.875,2.667,7.0,-7.5,-21.0
2018-08-20,24,9.901,9.666,4.503,3.547,17.044,68.0,2.833,4.0,14.0,-12.5,-20.0
2018-08-21,24,10.197,11.215,3.531,5.303,16.215,67.8,1.792,2.667,7.0,-10.9,-17.0
2018-08-22,24,10.273,10.422,4.45,4.247,16.264,66.9,1.25,2.333,5.0,-8.0,-14.0
2018-08-23,24,10.525,11.326,5.123,3.587,18.173,69.5,0.834,1.667,4.0,-10.2,-15.0
2018-08-24,24,10.758,10.661,5.289,3.729,18.435,72.4,1.042,2.667,4.0,-4.4,-13.0
2018-08-25,24,11.474,12.582,4.672,4.502,17.987,71.6,2.292,4.333,12.0,-1.9,-50.0
2018-08-26,24,10.245,10.888,2.63,4.952,13.565,71.1,5.292,7.333,67.0,-105.1,-176.0
2018-08-27,24,10.739,9.304,6.256,3.366,23.406,69.6,3.375,5.667,25.0,-60.0,-72.0
2018-08-28,24,9.076,8.291,4.406,3.461,16.963,69.8,1.792,3.667,8.0,-40.7,-49.0
2018-08-29,24,10.479,9.416,6.303,3.202,22.523,70.5,1.417,2.333,5.0,-36.2,-43.0
2018-08-30,24,9.931,9.62,4.71,3.905,17.323,68.3,0.792,1.667,3.0,-28.3,-33.0
2018-08-31,24,11.408,10.117,5.858,4.735,20.933,67.5,1.042,2.333,4.0,-18.3,-27.0
2018-09-01,24,10.023,10.659,3.95,4.22,14.976,68.3,0.917,2.0,4.0,-16.7,-22.0
2018-09-02,24,10.771,9.153,5.431,4.847,19.649,67.7,1.166,2.0,4.0,-15.7,-21.0
2018-09-03,24,11.064,9.93,6.082,4.195,20.524,68.1,0.916,1.333,4.0,-9.2,-13.0
2018-09-04,24,11.661,11.743,6.062,4.287,21.824,67.5,1.917,3.0,8.0,-10.8,-27.0
2018-09-05,24,9.961,9.698,4.308,3.981,15.973,67.5,2.167,3.333,10.0,-24.2,-35.0
2018-09-06,24,9.938,9.634,4.581,4.206,17.048,67.4,1.167,2.0,4.0,-17.5,-24.0
2018-09-07,24,9.581,9.39,3.875,4.3,15.775,67.5,1.125,2.333,4.0,-7.5,-19.0
2018-09-08,24,9.961,9.256,4.411,4.139,16.417,68.7,0.875,2.333,4.0,-9.6,-16.0
2018-09-09,24,10.242,10.871,3.633,4.741,14.956,68.4,1.542,2.667,6.0,-7.5,-16.0
2018-09-10,24,11.734,11.029,5.677,4.527,21.636,69.0,2.583,5.0,20.0,-23.5,-60.0
2018-09-11,24,10.295,11.274,3.045,4.242,13.922,69.4,4.042,6.0,35.0,-48.2,-73.0
2018-09-12,24,10.883,10.093,5.121,5.347,21.0,69.7,2.083,4.0,9.0,-27.9,-32.0
2018-09-13,24,11.511,10.775,6.081,3.938,21.645,69.6,3.125,4.0,17.0,-29.0,-37.0
2018-09-14,24,11.176,10.827,4.529,5.373,17.129,69.0,2.75,4.333,14.0,-26.5,-33.0
2018-09-15,24,10.765,10.698,4.084,5.46,16.285,68.5,1.792,2.667,7.0,-23.7,-29.0
2018-09-16,24,10.282,9.922,3.961,5.221,16.176,69.1,1.292,2.333,5.0,-13.5,-22.0
2018-09-17,24,11.262,12.068,4.283,5.492,18.199,67.8,2.458,3.333,11.0,-10.0,-21.0
2018-09-18,24,10.712,8.926,5.095,4.873,18.456,68.1,1.417,2.333,5.0,-14.0,-28.0
2018-09-19,24,9.786,9.238,4.038,4.979,17.043,67.9,0.75,2.333,3.0,-14.1,-20.0
2018-09-20,24,9.698,9.135,4.4,4.594,16.382,66.6,0.208,0.667,1.0,-9.8,-19.0
2018-09-21,24,9.826,9.714,4.278,4.948,17.13,66.9,1.167,4.333,7.0,-4.5,-16.0
2018-09-22,24,11.629,10.527,6.323,4.338,22.566,67.9,3.917,4.667,27.0,-37.1,-53.0
2018-09-23,24,11.393,12.079,4.743,5.436,20.205,68.4,2.333,3.333,10.0,-28.2,-41.0
2018-09-24,24,9.949,8.946,4.415,4.257,16.551,68.6,1.583,2.333,6.0,-12.6,-22.0
2018-09-25,24,11.318,10.372,6.585,3.845,22.895,67.6,2.292,3.0,10.0,-5.8,-25.0
2018-09-26,24,11.302,10.569,5.664,5.047,21.479,69.0,1.708,2.667,7.0,-15.0,-26.0
2018-09-27,24,10.427,10.5,4.29,4.681,17.284,67.1,1.458,2.333,6.0,-8.8,-16.0
2018-09-28,24,10.615,10.061,4.102,5.862,16.125,69.1,1.542,3.0,7.0,-8.9,-23.0
2018-09-29,24,11.002,11.168,4.359,5.052,17.607,68.7,2.167,3.333,9.0,-17.2,-28.0
2018-09-30,24,11.674,9.607,5.585,6.064,20.81,68.3,1.167,2.333,5.0,-12.0,-17.0
2018-10-01,24,11.695,10.121,6.414,4.885,24.483,70.1,1.833,3.667,8.0,-9.5,-14.0
2018-10-02,24,10.419,9.623,4.617,5.157,18.743,67.0,1.583,3.667,7.0,-11.3,-18.0
2018-10-03,24,10.859,9.22,5.853,4.711,20.563,68.4,1.125,2.333,4.0,-2.7,-16.0
2018-10-04,24,10.279,9.344,4.274,5.238,17.824,67.2,0.916,1.667,4.0,-5.5,-13.0
2018-10-05,24,11.246,11.333,3.781,6.095,16.276,68.7,2.0,3.0,8.0,-5.7,-13.0
2018-10-06,24,11.072,11.102,3.783,6.647,17.156,68.6,0.875,3.0,4.0,-3.2,-10.0
2018-10-07,24,13.564,12.094,6.499,6.495,26.475,69.5,2.917,5.333,24.0,-16.0,-54.0
2018-10-08,24,10.669,8.851,4.671,4.79,20.467,68.8,3.208,4.333,19.0,-36.2,-46.0
2018-10-09,24,10.726,9.562,4.858,5.257,17.989,69.5,3.084,3.667,16.0,-29.2,-43.0
2018-10-10,24,11.026,9.794,5.623,4.876,22.638,69.8,2.708,4.667,15.0,-30.1,-38.0
2018-10-11,24,10.091,8.96,4.806,4.245,17.248,70.9,2.167,3.0,9.0,-29.1,-45.0
2018-10-12,24,10.228,8.989,4.761,4.863,18.104,71.6,1.292,1.667,5.0,-21.7,-29.0
2018-10-13,24,11.033,10.026,5.458,4.979,21.205,72.4,2.292,4.333,13.0,-18.0,-41.0
2018-10-14,24,11.773,8.972,6.345,5.506,24.743,71.5,1.375,2.0,5.0,-19.4,-36.0
2018-10-15,24,11.189,8.523,6.678,4.643,25.285,70.0,2.292,3.0,10.0,-17.5,-21.0
2018-10-16,24,10.766,8.861,5.343,5.21,21.81,69.7,1.208,2.0,5.0,-12.2,-17.0
2018-10-17,24,10.623,9.553,4.726,5.646,19.73,70.0,0.5,1.667,2.0,-11.7,-16.0
2018-10-18,24,10.491,8.979,5.1,5.422,21.53,69.5,0.083,0.333,0.0,-6.2,-9.0
2018-10-19,24,10.201,9.461,4.039,5.701,18.828,69.6,0.292,0.667,2.0,-5.7,-10.0
2018-10-20,24,10.654,10.154,3.852,6.387,17.104,70.4,0.125,0.333,1.0,-2.9,-7.0
2018-10-21,24,10.85,8.748,5.193,5.618,22.471,71.0,1.042,2.0,4.0,-0.8,-13.0
2018-10-22,24,10.515,9.069,3.988,6.152,17.405,70.9,1.292,2.667,5.0,-10.6,-20.0
2018-10-23,24,10.09,7.862,5.015,5.215,20.089,71.6,0.583,1.0,3.0,-7.2,-16.0
2018-10-24,24,9.951,8.532,4.469,5.184,18.235,69.7,0.708,1.333,3.0,-3.7,-10.0
2018-10-25,24,10.271,8.751,4.582,5.534,19.483,69.4,1.417,2.0,5.0,-5.3,-13.0
2018-10-26,24,9.979,8.451,4.006,5.911,16.876,69.2,1.542,2.333,6.0,-3.2,-16.0
2018-10-27,24,9.616,7.972,3.907,5.406,16.396,69.3,0.708,1.667,3.0,-8.5,-15.0
2018-10-28,24,9.22,7.753,3.921,5.155,15.945,68.3,0.667,1.333,3.0,-4.5,-11.0
2018-10-29,24,8.559,7.288,3.42,4.908,15.296,68.8,0.166,0.333,1.0,2.9,-3.0
2018-10-30,24,9.434,7.74,3.812,5.42,16.252,67.1,0.833,2.0,3.0,2.3,-2.0
2018-10-31,24,9.621,7.949,4.284,5.365,16.968,68.1,0.875,1.667,3.0,2.7,-1.0
2018-11-01,24,9.545,8.276,3.626,5.746,15.085,66.8,1.167,2.0,4.0,0.8,-5.0
2018-11-02,24,9.568,8.318,3.291,5.929,15.528,67.6,0.917,2.667,4.0,4.3,0.0
2018-11-03,24,9.288,7.705,4.004,5.411,17.087,67.4,0.833,2.0,3.0,1.4,-2.0
2018-11-04,24,9.663,9.787,3.831,4.865,16.51,66.6,2.084,5.333,16.0,-6.1,-41.0
2018-11-05,24,10.203,8.501,4.313,4.563,16.865,68.3,4.042,5.667,32.0,-40.8,-57.0
2018-11-06,24,9.269,7.339,4.399,4.791,17.82,68.8,1.625,3.667,7.0,-26.8,-38.0
2018-11-07,24,9.875,7.879,4.338,5.285,17.939,68.7,2.083,3.333,9.0,-21.9,-28.0
2018-11-08,24,9.585,7.718,4.982,5.146,21.342,69.5,2.167,4.0,11.0,-20.3,-27.0
2018-11-09,24,8.774,7.56,3.519,4.984,14.674,68.9,2.042,4.0,11.0,-24.1,-47.0
2018-11-10,24,8.873,7.428,4.1,4.392,18.891,69.0,2.542,4.333,13.0,-21.0,-31.0
2018-11-11,24,8.936,6.783,4.656,4.346,19.544,69.3,1.708,3.0,7.0,-15.8,-22.0
2018-11-12,24,8.952,7.442,4.046,4.452,15.925,68.2,2.167,3.333,9.0,-19.6,-31.0
2018-11-13,24,8.933,7.067,3.921,4.723,17.103,67.0,0.667,2.0,3.0,-15.8,-19.0
2018-11-14,24,8.214,6.679,3.164,4.757,14.233,67.9,0.667,1.333,3.0,-6.2,-13.0
2018-11-15,24,8.733,7.725,3.695,4.873,16.474,68.4,0.25,0.667,1.0,-6.6,-11.0
2018-11-16,24,9.15,7.86,2.967,5.878,14.958,71.1,0.167,1.0,1.0,-3.0,-6.0
2018-11-17,24,9.281,8.268,2.919,5.967,14.787,73.3,0.167,0.667,1.0,-5.6,-10.0
2018-11-18,24,10.151,9.495,3.123,6.532,16.076,72.3,0.5,1.0,2.0,-2.2,-10.0
2018-11-19,24,10.709,9.215,3.223,7.346,17.483,71.1,1.083,1.667,4.0,-2.2,-13.0
2018-11-20,24,10.409,8.594,3.37,6.898,16.431,70.5,1.208,3.0,6.0,-3.1,-11.0
2018-11-21,24,9.676,8.201,3.192,6.2,14.856,68.8,1.0,2.667,4.0,-3.5,-12.0
2018-11-22,24,9.109,8.26,2.394,5.98,12.935,69.2,0.375,1.0,2.0,-5.9,-10.0
2018-11-23,24,9.394,7.956,2.457,6.399,13.284,69.2,0.458,1.0,2.0,2.0,-1.0
2018-11-24,24,9.041,8.204,2.398,6.434,13.555,70.0,0.667,1.667,3.0,3.5,-3.0
2018-11-25,24,8.892,8.259,2.562,5.592,13.635,69.6,0.584,1.0,3.0,-1.7,-9.0
2018-11-26,24,8.687,7.871,2.212,5.4,12.217,68.6,0.333,0.667,2.0,-2.2,-6.0
2018-11-27,24,8.53,8.04,2.626,4.921,13.355,68.4,1.292,2.333,5.0,4.1,-4.0
2018-11-28,24,8.232,7.326,2.506,4.886,12.752,67.5,0.458,1.0,2.0,-2.5,-6.0
2018-11-29,24,8.21,7.43,2.847,4.654,13.171,67.8,0.5,2.0,2.0,-3.3,-8.0
2018-11-30,24,7.904,7.152,2.399,4.952,11.858,67.9,0.375,1.333,2.0,-0.9,-5.0
2018-12-01,24,9.088,8.967,2.708,5.681,13.224,69.4,1.417,3.0,6.0,3.6,-9.0
2018-12-02,24,9.317,9.105,2.205,6.337,12.719,69.0,2.375,3.667,11.0,-9.2,-18.0
